text	sentiment
@estherpalomera se sabe quién comparece por parte del Gobierno?	NEU
Uno de los elementos más agresivos de reforma laboral de Rajoy es contrato supuestamente "indefinido" de 364 días de prueba contratotrampa	NEU
Existe un tercer fondodereptiles para afrontar pagos comprometidos por Empleo, y todo ello durante esta legislatura http://t.co/By3pNdr2	NEU
Hermoso dia. ;) prometedor...	P
Rubalcaba sigue ofreciendo apoyo light a la manifestación sindical del domingo. ¿Nadar y guardar la ropa? @TelediarioInter 20:30	NEU
@GUTY14HAZ  gracias amigo!!!! Enhorabuena por tu futura boda te deseo lo mejor!	P
"glups!@patricia_hd: @Buenafuente Me da la impresión q al final todo será x internet. Las relaciones humanas definitivamente han cambiado."	NEU
Que quede claro: la propuesta para el 17CongresoPP no es excluyente, ni ofensiva, ni va contra el cristianismo, que respeto profundamente	P
Suscribo. Todo. RT @galtares: Gran post del gran @ramonlobo Disparad contra Littell http://t.co/zK991fmj	P
Asi hacen desde el @psoeandalucia traspaso de fondos entre consejerías de manera irregular http://t.co/hwC8LU89 vía @antoniosanz	N
????? "@edgarFdz: . @xiskya yo tampoco soy creyente y bien que el estado os mantiene, no te jode. vividores"	N
En Andalucía algunos políticos han robado a manos llenas el dinero para lis parados bajo la supervisión de Griñan. una verguenza	N
800 m€ !!! hay diferencia... "@heavydeo:  impunes como la mafia o como el pp de Valencia mismo perro con distinto collar @jorgecampi"	N
Paula Vázquez  Las fotos de esta tarde! http://t.co/ta7r17F1 vía @antena3com	NEU
RT @Humbertoelgato: Gracias @paurubio por la buena vibra! Abrazos y muchos éxitos.. Foto: http://t.co/qVGIhi4c	P
Jack Vettriano... http://t.co/RrOUZhzG	NEU
Voy a entrar en mi facebook oficial  con un seudonimo. A ver cuanto tardais en descubrirme... Es muy facil.. Me ... http://t.co/iJf9qxlQ	P
Empezar el día riéndose!!! Muy fan!!! @siamanecepunset @_RobertoSanchez @siamanece	P
Sostengo, desde principio, q vivimos crisis d modelo y q analizarla con anteojos partidistas (los mios buenos, los otros malos) en un error.	N
73 denuncias por no recoger los excrementos de las  mascotas vía @diario_sur  http://t.co/tQNSi4fc	N
Sueños que se cumplen.Gran labor la que hace Faisem . Vía @diario_sur  http://t.co/VKtRbgVw	P
Leo en un diario q el PP habría renunciado a modificar la ley del aborto si se hubiese aceptado la información a los padres en adolescentes	P
Buenos días tengan ustedes	P
Wow! RT @adelreal_: No lo he soñado: http://t.co/79iNwEd9 ha conseguido 15000 nuevos donantes d órganos. @taniallasera @mrtfernandez	P
En el blog: Al fin la patronal está contenta http://t.co/YzPmygoU	P
«Creo en una educación donde cada uno tenga la libertad de elegir centro» http://t.co/BNOTPxg1 http://t.co/p RPESEH7	P
RT @Ciutadans_Cs: @Albert_Rivera: "Que ICF y Govern expliquen a los ciudadanos bajo qué criterios se dieron créditos a 1 empresa en quiebra"	N
En la campaña escolar de educación vial en la que participan 3.700 niños de 62 centros, promovida por el @AytoLogrono http://t.co/D0vbef7J	P
Interviene ahora Luis Fernando Martínez de AT4 sobre innovación y comunicación elcambioandaluz http://t.co/eILTuALr	P
ICV denuncia "ticks" antidemocráticos en la cámara porque la mesa del congreso no aceptó preguntas al gobierno relacionadas con el 23F	N
Ana Diaz , grupo Abengoa : " En Andalucia somos una potencia en energías renovables y eso es una gran oportunidad" elcambioandaluz	P
. @javierarenas_pp " todas las políticas que voy a poner en marcha tendrán como objetivo crear empleo. Esa es mi prioridad" elcambioandaluz	P
calentando motores http://t.co/kqKl8RIZ	NEU
El ferry accidentado en Formentera no encalló. Aterrizó: http://t.co/2IdLPQEb	N
sensato y ahorro"@el_pais: El Parlamento Europeo propone eliminar la sede  Estrasburgo y mantener solo la de Bruselas http://t.co/mQlIgXQ9	NEU
La recesión en España está cantada. Empresas y familias ya no pueden más http://t.co/my8qtkYU	N
Rt"@AlbertoFreireB: VIVA ESPERANZA AGUIRRE. "Aguirre reduce de 3.500 a 700 el número de liberados sindicales en Madrid". 72M € de ahorro."	P
"@annabosch: Cameron intentado equilibrio entre el pragmatismo del "juntos somos más fuertes"con emoción por "casa común y viva, adaptable""	N
Gracias Rosa @wellcomm: @byuste se pospone entrevista para jueves próximo. Hablamos!	P
Ahora, @esperanzaguirre contesta a @ihenriquezluna sobre el bilingüismo en la Comunidad de Madrid http://t.co/6Q75zvlf	P
ya está bien de presionar al madrid con la final de la copa. Su afición ha hablado y lo ha dejado meridiano. enelbernabeuno. YA ESTÁ BIEN	P
http://t.co/4mgysYHz Q LLEGAMOS A MADRID!!!	P
excusitas Feber ! Va a estar en @Gato_directo ? Si, no? "@Dama_Cristal: @LosClones Que está pachucho o eso han dicho @LosClones !!! ;)"	P
El vasco es lengua cooficial, pero muy pocos lehendakaris lo han hablado. @TelediarioInter 20:30	N
Una pena que nadie quiera hablar de la enmienda de @ccifuentes y @angelgarridog que pide que a nadie se le prive nunca de la sanidad.	N
Juassssssss! alternativo Luciano Alonso y Marisa Bustinduy??? de verdad pensba q no podian ni hacerse esta foto.... http://t.co/53gFjTRf	N
@periodistas21 Confío en que la lean Dívar y el CGPJ y se lo apliquen cuando se critiquen las sentencias del Supremo y a sus magistrados	NEU
bipartito RT @lordcirus: Después de leer la entrevista a Mas, aún no entiendo como el PPC ha pactaco con CiU PPvergencia @Albert_Rivera	N
No necesito saber derecho para discrepar de una sentencia, y  mucho menos cuando no es justicia, es un linchamiento político y corporativo.	N
Una escucha lo de Burguillos y comprende Xq no se pueden hacer presupuestos generales. Andalucia es un pozo sin fondo! @romancendoya	N
Un beso! RT @nereaalzola Como liberal me enorgullece ver nuestra pluralidad y debate.Como católica debatimos cuando quieras! Bss	P
Si es que se creen dueños y señores...La Junta cuestiona ahora la relevancia penal de los datos que le pide la juez http://t.co/xdTei4NJ	N
Más....El PSOE de Cádiz, implicado en una trama de subvenciones  http://t.co/tsUgxMOg	N
Buen viernes a todos ;-))	P
Bdías. ¿Os parece lógico que un líder de UGT gane 181.000€ como consejero de un banco y encabece manis contra la reforma laboral?	N
Buenos días. Comenzamos el viernes	P
Buenos días. ¿Para cuándo noticias que nos hagan felices?	P
A través de SMS se ofrece a los usuarios poder probar y quedarse un iPhone5.¡OJO!es una estafa para conseguir los datos de los usuarios (EP)	N
Buenos días a todos!	P
En unos minutos @javierarenas_pp en @La_SER en directo	NEU
China quiere opinar sobre el nuevo Director del Banco Mundiasl http://t.co/ps9ymNc3	NEU
A partir d ls 10:30h tengo entrevista en el programa L'espiral, de radio St. Andreu (91.6FM BCN)	NEU
Ya en Fuengirola el concejal Antonio Castillo dejo el grupo del @PSOEmalaga para pasar a ser concejal no adscrito. Se ve q esta de moda	NEU
Pido mi derecho a impugnación dl tusiquechaves de ayer en @LosClones Nada personal contra @romancendoya la no comparecencia me da victoria	N
Servicio publico de Justicia manifiestamente mejorable. Cola eterna para una simple notificación http://t.co/t82FWy1o	N
este es el listón que rige en Europa. El presidente alemán anuncia su dimisión por un escándalo de corrupción http://t.co/16FNM8cO	N
Un sistema operativo integrará iPhone y iPad http://t.co/RGwt4VNk	NEU
"Al ser el riesgo de despido muy reducido, se desincentiva el esfuerzo", según Memoria del decretazo. @estradaamparo http://t.co/cljL3tR9	N
FF a @irene_airmiles x la performance q vamos a montar. no quedara títere con cabeza...	P
Mou pisa el freno: "No buscamos récords, ni el alirón, ni pasillos en el Camp Nou, sólo ganar el próximo partido" http://t.co/IVrSJT6q	NEU
"@iregoman: @David_Busta un saludo desde Costa Rica, Pura Vida mae!!!" PURA VIDA!!!	P
Tal vez a alguien le interese mandar CV para componer el Comité Externo Asesor de la OMS. Anuncio en The  Economist. http://t.co/0uD7KaXD	NEU
Qué cansino es el tono de las comparecencias de los portavoces del Gobierno. Ahora y antes, como si dijeran a ver si os enteráis de una vez.	N
A las 3 en @A3noticias, Antonio Lobato ficha por Antena 3 para comentar las carreras de Fórmula 1	NEU
Frase de taxista:"a ver si estos del 17congresoPP se gastan más que los del PSOE del otro día, que venían sin un duro"	N
Ejemplo de la expo homenaje a Fraga http://t.co/BtajzgDE	NEU
La naturaleza no hace distingos por el color de la sangre: Miembro de la familia real holandesa enterrado por un alud http://t.co/s73Y3bBX	N
La Policía italiana se incauta de 6 billones de dólares en bonos del Tesoro de EEUU falsificados - http://t.co/aZgfiVr3	N
Un saludo y abrazo grande a todos los compañeros que están en 17congresopp . Yo en clase en @EscuelaESESA . Mañana a primera hora ahí ;-))	P
El Alcalde de Sevilla abre el congreso del PP. Llueve en Sevilla. Es la única sorpresa de la tarde. http://t.co/YbwRaKDQ	NEU
Hoy m acompañan en @13tv_AlDia Montserrat Suárez, @Vallvey Dani Múgica y Enrique Martínez... entre otros... 21.15 @13television	NEU
Decir que el discurso antinuclear está obsoleto después de la catástrofe de Fukushima, es estar fuera de este mundo o ser un nihilista.	N
Discursos aburridos y sin titulares en el comienzo del 17CongresoPP. Espero q @mdcospedal nos resuelva la tarde con discurso q arranca ya	N
Alfonso Alonso dice que no se haga caso al discurso del miedo, poruqe no hay más miedo que el que puedan tener más de 5 millones de parados.	N
Estamos a punto de empezar @TDtarde y hoy esta con nosotros @marodriguezb sentado ya a la vera de @nievesherrero_	NEU
Se nota tensión en el ambiente del congreso del PP. (La de los periodistas para encontrar títulos)	N
Soraya dice q respeta la manifestación del domingo pero insta a los sindicatos a ser más transparentes. @TelediarioInter 20:30	NEU
¿Qué tal está siendo vuestra experiencia como usuarios de las películas gratis en Orbyt? Yo he visto ya alguna escena de las 7 primeras.	P
Nos vemos en el manteca. ;) RT @ISABELMTD: @AlejandroSanz que arte tienes... me encanta saber que sigues el ... http://t.co/g1pp7iZo	P
Jajaja pero por supuesto. Sabeis que os adoro. RT @MILENKABR: @AlejandroSanz Y no le gustaria venir a Perú? :(	P
Jejeje esto que es?... No entiendo mucho pero os mando abrazos. RT @LasPrimasDSanz: @AlejandroSanz @AlejandroSanz 31 Days without nif	P
no puedo decir nada. ;) RT @LOSMARESDESANZ: @AlejandroSanz Se viene dueto con fat joe??? http://t.co/crjJkYKA	P
¿Alguno de los que andan en el congreso del PP puede contarme si la expo sobre Fraga incluye alguna foto de su etapa franquista? Curiosidad.	NEU
El Congreso del PP lo tenia que presentar José Luis Fradejas, el de "Aplauso", TVE época viejuna.	NEU
Encantada de desvirtualizar a @maicagq13 en 17CongresoPP :-)	NEU
3/ Se mantiene el rechazo de la tortura animal en TVE.4/ Se suprime la referencia redundante y contradictoria en horario infantil.	NEU
Carlos Fabra incluido? RT "@PabloAIglesias: Los nuevos Estatutos PP obligan a expedientar automaticamente a imputados y llevados a juicio"	N
Pero bueno... RT "@sanchez_sonia: Atención! La ponencia del PP, a pesar de lo dicho por @santiagocervera, no reconoce el matrimonio gay"	N
No me he debido expresar bien en @hora25. Intenté contar la idea de que se había debatido sobre el matrimonio gay, y que por primera vez...	NEU
Qué lección de defensa acaba de darle el Fuenla al Madrid. Sólo Felipe tira del equipo. Eso lo dice todo.	P
Menéame (si quieres): El otro álbum fotográfico de Manuel Fraga http://t.co/7G6192OK	NEU
FF ;-))) RT @crisvarona: FF y besitos para mis followers @mariviromero	P
Me voy a dormir convencido de que por mucho que expliques algo, siempre hay alguien q es inasequible a la evidencia. Recomiendo El Castillo	P
He visto algunas en internet. Gran detalle del Love subir a las agrupaciones que no pasaron. RT @nanarosal: ... http://t.co/ScG635yS	P
Buenos días ;-)) q tengáis un sábado estupendo ;-))	P
Puedes ver las 7 cuando quieras "@Ruphusderota: solo se puede ver una pelo al día? Ya he visto Amen y he quedado "pasmao" como el guerra.	P
A pesar de que decían "no poder hacerlo"@elconfidencial:La banca tira de empleados y agentes externos para vender pisos http://t.co/5tv9SYcr	N
Aquí tenéis a @reciomanolo , a esto se dedica ....EREs http://t.co/aw8MnglG	N
Bueno, pausa para desayunar y cosas que hacer. Poco tiempo pero siempre agradable compartirlo con vosotros.	N
@MarianoRajoy  será reelegido hoy presidente del PP http://t.co/9QXKG7gV 17CongresoPP comprometidosconespaña	P
Qué cosas, muere Enrique Sierra el mismo día que Yurena presenta nuevo disco en Sálvame... http://t.co/em2YDGw3	P
Seguimos en el 17CongresoPP comprometidosconEspaña http://t.co/SyHNTbWH	P
Montoro defiende que haya ministros en la nueva Ejecutiva del PP q @marianorajoy anunciara esta tarde 17CongresoPP. Teletipo @servimedia	P
Hagamos_nuestro_propio_camino http://t.co/v5lrdikR	P
Buenos días amigos!!;) y una vez más, GRACIAS por vuestro cariño!!!;)))	N
En la C_A_2012 "Si al PP le interesara algo más que el poder habría presentado los presupuestos generales para luchar contra la crisis"	P
En la C_A_2012 "La reforma laboral propone despedir barato a los mayores para contratar en precario a los jóvenes"	N
RT @gaceta_es: Aguirre ve "escandalosos" los sueldos de "todos" en las cajas con ayudas http://t.co/krwmH4Eo	N
Debate y aprobación de las ponencias en 17CongresoPP  http://t.co/x8qCJ8dS	P
¡Dios! Llevo en la tele desde las 8.30 y aún no he escrito ningún tweet. ¿Qué me pasa, doctor?	NEU
A las 13:10 llega Rajoy al 17CongresoPP. Entrada triunfal y saludo sonriente entre él y Aznar	P
Gracias :-) RT @ppchamberi: Nuestra flamante Delegada de Gobierno .@ccifuentes en el 17congresopp  http://t.co/y0g1HNCk	P
Congreso PP. Compromisarios viendo un video biográfico de Fraga. 17CongresoPP http://t.co/C6treUDW	NEU
Lennart, trabajador de Spanair, emprende hoy su marcha corriendo de Barcelona a Madrid. Se plantará en Moncloa para que alguien le escuche.	NEU
Con tanto ladino en el consejo de Administración de RTVE hay que ir con pies de plomo.	N
Impresionante foto de la gran representación del @PPMalaga en el 17congresopp c/c @eliasbendodo ;-))) http://t.co/TvA8jlTG	P
La parte que más ha triunfado de Aznar, las criticas a Zapatero, "Hemos dejado atrás el peor Gobierno se la democracia"	N
Aznar, a la cúpula del PP: "Os han elegido para aplicar sobre los verdugos (de ETA) todo el peso de la ley"	N
Aznar: "Nunca en los últimos años ha estado tan claro lo que se votaba. Nunca ha habido un mandato tan nítido"	P
Felicidades a los Crew Peligrosos y saludos a todo el barrio Aranjuez !! http://t.co/7cywudg5. Feliz Sábado a todos !!	P
Qué oido!! RT @Butterworth_: @mrtfernandez Pregunta tonta: En "Intacto" de Fresnadillo ¿era tu voz la que sonaba de fondo en un informativo?	P
Otra foto de mi intervención esta mañana en 17CongresoPP comprometidosconEspaña http://t.co/69fKp3Vo	NEU
Veracruz! Q lindo amanecer.... Q bella mañana,hoy x primera vez baby nico me vera cantar en (cont) http://t.co/DtFliSwu	P
RT @EnriquePatron2: @paurubio woooow!!! Q emocionante!!! Yo te espero en Acapulco, el próximo mes!!! Ya tengo mía tickets!!!	P
Encantado :)"@MariaToledoMT: @JuanraLucas amigo!! mi nuevo single dameunaoportunidad que se estrena hoy http://t.co/zVRDcG4J Gracias!!!!"	P
Comienza su intervencion para presentar su candidatura en el 17congresopp @marianorajoy http://t.co/GfYjzAMt	NEU
Rajoy sobre las elecciones andaluzas: "ya estoy sintiendo la alegría del triunfo" 17CongresoPP	P
"Yo confieso, sin ningún pudor, que ya estoy sintiendo la alegría por el triunfo del PP en las elecciones andaluzas". Rajoy 17congresopp	P
En la quinta fila, tercera hilera hay un compromisario con camisa de Polo que ha dejado de aplaudir a Rajoy antes que los demás. Se la juega	NEU
...y en la calle codo a codo somos mucho más que dos...(C. Álvarez)	NEU
Rajoy: "La gente nos dice, ya te hemos votado, ahora cumple. Haz lo que tengas que hacer y hazlo deprisa. Es la hora de las respuestas"	NEU
.@marianorajoy " llevo en el @PPopular desde 1977 y he hecho todo lo que me han mandado, menos afiliarme que lo hice yo" 17CongresoPP	NEU
"Ya se lo que dicen de mi " pero a mi que me importa ?. Rajoy en plan monólogo con confidencias.	NEU
.@marianorajoy " creo en el afán de superación y me gusta la gente tolerante " 17CongresoPP	P
De la misma manera que la oposición tiene "gobierno en la sombra" el poder tiene "gobierno en la sombrilla". La pedrea que lee Rajoy.	N
Rajoy apuesta por el continuismo.Cospedal sec. general. Arenas y Pons continúan vicesecretarios.Floriano vicesecretario de organización	NEU
Rudi afirma que el PP no renuncia bajar impuestos a través de reformas fiscales  http://t.co/j7DJhg04	NEU
Dentro de 30' estaré en Radio Marca con Edu García SinTacos para comentar el partido del Madrí.	NEU
Enhorabuena @igonzalezPP . Nuevo miembro del Comité Ejecutivo Nacional	P
alineación en el PP: Cospedal, secretaria general; Pons, Floriano y Arenas, vicesecretarios - ABC.es http://t.co/HKF5C2Kq via @abc_es	NEU
Si hay amor &lt;3 hay todo.... ! Hay amor o no hay amor ?	P
+1 RT @davidserrato1: @ccifuentes @quediario sin duda alguna la persona mas activa dl PP en TW es @mariviromero un saludo y buen congreso!!	P
Aznar como siempre poniendo deberes a Rajoy: reformas ya y ni un movimiento ante ETA. congresopp	NEU
Esperando para animar a mi sevilla fc! Vamos sevilla!!!!!	P
Con la vicepresidenta del Gobierno @Sorayapp en 17CongresoPP  http://t.co/lTJdXC3C	NEU
Impresionante Mirotic.....ahora mismo máximo anotador...	P
En el 17CongresoPP con el presidente de la Xunta de Galicia Alberto Núñez Feijoó http://t.co/Vu2IVPba	NEU
El PP rechaza las cuotas... Dicen que basta con la capacidad. No me creo que entre los 20 primeros sólo haya una mujer "capaz"!!	N
Ahora a buscar a los 66 delgados q no han votado a Rajoy como presidente del PP. periodismo de investigacion	NEU
Pues a mi me da igual que existan los sindicatos. Otra cosa es que los subvencionen, de eso ni hablar. Q se financien con cuotas d afiliados	N
Otro para ella, está muy guapa "@cri7cri7: @pedroj_ramirez : Isabel de Castilla te manda un beso http://t.co/9q2Fuuva"	P
Ganó el Madrid. El Banca Cívica le plantó cara. Mañana partidazo. Final CopadelRey Madrid-Barça....!!!!!	P
@ElenaValenciano No es eso: es que la capacidad la miden los hombres	NEU
hahahshahshshaha "@TrasgodeGaceta: @fray_fanatic @Guals @pilarggranja @pilartimermans El primer deber es asegurarse un retiro dorado"	NEU
Es una vergüenza q las rentas del trabajo soporten la mayor carga tributaria y q las pequeñas empresas tributen a más tipo q las grandes.	N
Es decir, en Madrid la mejor educación publica de España, y el portavoz del Psoe se dedica a la demagogia barata. Xq serán 110 n Congreso?	N
La moral entendida como sistema de obligaciones y sanciones instalado a la vez en el espíritu publico y el privado....JL Pardo Babelia	NEU
A los músicos , aquí les recomiendo un buen Luthier de Medellin. @ltguitars, @leomusic4.	P
@ccifuentes @rafaminer @davidserrato1 @pepegrinan @JoseantonioJun buenas noches ;-)) a ver si te veo mañana	P
9 pasos básicos para crear una estratégia de marca personal (personal branding) http://t.co/v0Oc61n3 (vía @GeeksRoom)	NEU
El barco de Jack y su gemela... que nostalgia de clima. Muy buenas noches followercetes!  http://t.co/xgZJIoyW	P
Bdías. Más de 3.000 orbyteros vieron ayer alguna de las pelis gratis. La + vista El Amante, seguida de Amen y de Ali. Hoy domingo de cine.	NEU
Hoy clausuramos 17congresoPP cohesion union y fortaleza de un partido en Gobierno que solo piensa en luchar contra la crisis. B Dias!!	P
Buenos días. Toma ya!."@kikamondelo: @Buenafuente Me tengo que mojar Y me mojo http://t.co/asU3zZTR"	P
Mi análisis de lo que pasó ayer en el congreso del PP: Aznar o la reserva inmaterial del PP. http://t.co/8h5NUG8o	NEU
Sobre la tragedia del metro de Valencia... http://t.co/da5YCKk6	N
Clausura del Congreso del PP. Claro liderazgo d @marianorajoy y @mdcospedal. Gran representación de @ppmadrid con @igonzalezPP y @luciafigar	P
Comenzamos la jornada. 17congresoPP http://t.co/3t2czGiX	NEU
Nadie está vacunado, en particular en política, de los males de la vanidad, la soberbia o la codicia. Pero el Congreso del PP fue una orgía	N
A propósito: Garzón es inocente según el New York Times, y sigue siendo de los mejores jueces del país. Nadie recordará a sus fustigadores.	P
Curro Romero y su mujer Carmen Tello en el 17CongresoPP para arropar a @marianorajoy y @javierarenas_pp http://t.co/L3m57MdG	P
A falta de otras ideas y de grandes fichajes, en el congreso del PP se debate si Arenas ha ganado o perdido poder. Y eso ya es revelador.	N
.@javierarenas_pp " vamos a reducir al 50 % los altos cargos en Andalucia y todos los d. generales serán funcionarios" ArenasPresidente	NEU
.@javierarenas_pp : " la reforma educativa será la reina de todas las reformas en Andalucia" ArenasPresidente	P
Puedes seguir en directo la intervención de @javierarenas_pp en http://t.co/ma8E6v5b	NEU
.@javierarenas_pp " solo estaré 8 años en la Presidencia de la Junta de Andalucía" ArenasPresidente	NEU
Reparto de poder en el PP. Cospedal gana http://t.co/ixCuMujw	NEU
Hace un año @pperezf y @iguardans me ayudaron a entender la importancia de los Goya. Gracias, espero que hoy sean un éxito.	P
Dolores de Cospedal es muy monótona hablando, no hay forma de q arranque un aplauso entusiasta. 17CongresoPopular	N
Mayoría también en la red  http://t.co/6tMLBS4J  (vía @larazon_es) 17CongresoPP	P
No creo que este haya sido el mejor discurso de María Dolores de Cospedal... 17CongresoPP	N
Rajoy resume su reto con una frase certera: "Aquí no se puede gobernar pensando en la próxima media hora. Hay que preparar el futuro".	P
Rajoy augura medidas durisimas: "No será agradable, pero los españoles están de acuerdo"	NEU
.@marianorajoy " haremos las reformas con justicia, sensatez y sentido común " 17congresopp	P
. @marianorajoy " es mas fácil hacer reformas en una casa vacía pero la nuestra tiene 47 millones de personas" 17congresopp	P
Rajoy: nadie acudirá a rescatarnos. Saldremos con esfuerzo y perseverancia. Nos costara pero lo haremos. sin brotes verdes	N
Frase resumen de Rajoy sobre sus reformas: "no será agradable, pero los españoles están de acuerdo" 17CongresoPP	N
Una comparsa pidiendo por la custodia compartida... algoseestámoviendo  http://t.co/KHtjMWkl	N
feliz cumple @soniachaconp ;-))	P
"@morabenavente:Reflexión excelente. Cómo tomar decisiones capitales en situaciones de incertidumbre Unknown Unknowns http://t.co/Y91O5GSw"	P
La crisis exige unos presupuestos q incentiven el empleo pero no puede ser una coartada para suprimir derechos laborales	N
Gran discurso de @javierarenas_pp hoy en el congreso del @partidopopular. Cada dia es mayor su capacidad de llegar a la gente y convencer	P
Marchas contra la reforma laboral. El cierre del 17 congreso dl PP. Los Goya. Os lo contamos en unos minutos en @informativost5 Os esperamos	P
Carlos Floriano, vicesecretario de Organización PP (@c_floriano) sobre 17 Congreso PP:"Congreso centrado en los problemas de los ciudadanos"	NEU
Recomiendo que leáis el discurso de  Rajoy de hoy -está colgado en ELMUNDO.es- y luego os fijéis en Mendez, Toxo y el consejero de Bankia.	NEU
FELICIDADES A MI AMIGO @_danielmartin_ !!! abrazo crack!!	P
Un recuerdo de la noche sevillana!! http://t.co/ePphf7EJ	P
Y por esto no protestan los sindicatos, verdad?https://t.co/oj968RAz	NEU
112 informa a aytos. y organismos d alerta amarilla AEMET x bajas temperaturas -8 C Sierra y -4 C resto próxima madrugada vía @112cmadrid	NEU
"@20m: Cardenal de BCN:'Los niños sin estudios de religión se sienten atraídos por sectas'"¿Su eminencia es experto en gustos infantiles?	N
Y qué mal el árbitro	N
La respuesta masiva en la calle al ataque brutal de la derecha política y económica a los trabajadores va a marcar "un antes y un después"	N
Otroooo triple de Llull. Y maaate de Ndong. Ahí están las armas de uno y otro.	P
No entiendo esa falta.Begic se ha equivocado,y el RMD lo puede pasar mal al final	N
Me he sentido @hermanntertsch aludido por una generalización injusta. Todo es imperfecto, compañero, pero nunca fue tan plural RTVE.	N
(2)Si Rajoy le hubiera dado a Arenas poder en el partido ¿Qué pasaría si gana en Andalucía? Sería una alternativa.	NEU
Mi amigo @danimelli79 de la Taperia de la Plaza de Medina nos invita a @SandraMoti y a mi a poner nombre a un pincho...ahora mismo va foto	P
Sí lo que está entre las aceitunas son fresas @danimelli79  Y la explosión en la boca es brutal...	P
Qué pedazo de MVP, Sergio Llull, aquel chico menorquín que debutó metiéndole cuatro triples a un equipo de la NBA. Y Carroll!!	P
@sanchez_sonia en este asunto, por más que algunos discrepen, los datos cantan. No ha habido igualdad hasta que se ha forzado, y aun es poca	N
Ya ganamos hasta en el baloncesto,grande Sergio llul,las cosas están cambiando, HALA MADRID.	P
No es una victoria, es una barrida.	P
Gran victoria del Real Madrid de Baloncesto frente al Barcelona en la final de la Copa del Rey halamadrid	P
Q pena la gente q se expresa con insultos gratuitos pero q bueno recibir tweets de la gente de verdad,gracias twitteros.	N
Más aplicaciones de medios en Facebook para llegar al público joven http://t.co/zmUPXXB3 Con un medio de amigos es +fácil crear lectores	P
Moderación, humildad, sencillez, transparencia, participación y respeto a los demás es lo que se respiraba en el 17CongresoPP ;-))	P
Las entrevistas de Cospedal mañana (previsiones del PP) 08:40.- Telecinco08:50.- Onda Cero09:00.- Cadena Ser09:10.- ... http://t.co/d2xquEuZ	NEU
@anapastor_tve si pongo los nombres de los programas me voy a un folio!	NEU
Con las proclamas antiPP, anticapitalistas y anticlericales del 19F y con los premiosgoya España encara un nuevo amanecer. Se ve claro	NEU
Barça 0-1 Valencia.	NEU
Voy a los Goya a entregar el premio al actor revelación...Y a hacer algunas observaciones sobre como suelen votar los académicos(me incluyo)	NEU
Barça 1-1 Valencia	NEU
Empieza...	NEU
Todos viendo el numerito musical! http://t.co/fWF4aIOW	NEU
Recién llegado de Sevilla y me encuentro con esto: http://t.co/f2Gxfxi2 "Fascistas...terroristas..payasa...". Abrazo a los colegas	NEU
Espectacular Silvia Abascal después de su enfermedad. Que bien! premiosgoya	P
RT: jaja "@CURROSANTOS: @rafam_simancas A este paso va a acabar antes la película "Doctor Zhivago" que la gala de los Goya"	P
Pero Xq hay q ser tan mal hablado en el mundo del cine? Es un esfuerzo decir 1 palabrota cada 4 palabras,imagino . PremiosGoya	N
Ni Pedro ni yo os compramos. premiosgoya	NEU
Barça 3-1 Valencia. Y el mejor del partido, el portero del Valencia, Alves.	NEU
hahahahahahahahahaha "@JaimeRubio: Todos los nominados al mejor actor SON HOMBRES. machismoenlosGoya goyas2012"	N
Bueno, 4 goles, igual es sólo fin de ciclo.	N
ya estoy mas tranquila! "@Marialumbreras: Es El Langui, un rapero famoso. Es un chico con mucho talento y luchador.Tiene dos goyas ()"	P
Sex-appeal a pares! http://t.co/aJXxs2kR	P
Uy! La hora bruja! Me voy a dormir! Descansad! Hasta mañana !	P
enhorabuena @KikeMaillo ;-))	P
La Gala no merecía tanto pero, a la vista de los premios, @santiagosegura merecía más.	P
Cuándo sale Urbizu?	NEU
El perro de "The Artist" se dopa, dicen algunos.	N
Si es que tengo un ojo! http://t.co/8RxMCuz8	P
Eso siempre vale la pena. Grandes. RT @Lou_Palacios: @AlejandroSanz  Si un besazo para ti too,valio la pena ... http://t.co/GRar3mzt	P
Un besazo chicas. RT @Chile_Paradise: @AlejandroSanz mira esta foto y celebramos juntos http://t.co/iXdiVaYP hace 1 año ya de esto ♥	P
De camino a bcn q hoy grabamos TSQV!!!!!!	P
Fuengirola denuncia recortes de la Junta en programas de Servicios Sociales. http://t.co/tlNBEzCd	N
Empezamos en @anarosaq buenos días! http://t.co/KnL2y6lw	NEU
Injusta porque debilita a los trabajadores. Mala pq lejos de crear destruye empleo. Innecesaria y contraproducente pq aumenta la recesión	N
Aznar: 'Ha llegado el tiempo de @javierarenas_pp   http://t.co/nVWAyab3 arenaspresidente	NEU
Esta reforma feroz da una patada a la puerta que abrió el gobierno Zapatero. Despido libre, degradación del empleo y dictadura patronal.	N
Los 10.000 liberados sindicales le cuestan al país 500 millones http://t.co/dTK1uXgV	NEU
En Sesión Plenaria de las Cortes de Aragón. Debate y  votación dictamen Comisión  Hacienda sobre Proyecto Ley Presupuestos 2012	NEU
Bdías y buena semana! Unas palabras el día después del 19F  "¿Bocadillo y pancarta... o copa y puro?" @Semanaldigital http://t.co/KKEvmB0M	NEU
"Marea zombi" Mi columna hoy en @LARAZON_es sobre el primer toque de corneta de los camaradas Toxo y Méndez  http://t.co/Qvu9afsG 19F	NEU
