text	sentiment
username no han respondido nada	N
Lo dicho username n destino 15min antes dlo previsto.Tus estadísticas mejorando xo yo terminaré mi experiencia dvuelo dentro d 40 ¿todo vale?	N
username username Os sugiero recurrir al clasico “por orden de llegada” y retireis los ultimos equipajes que lleguen...  url	N
Con username	NEU
Niebla densa y no se puede despegar sin visibilidad de 250 m username 😅 username	NEU
username username Bueno per supongamos que le dejaron la S por ser la T4”S”	N
Impresentable que username siga cancelándote el vuelo de vuelta que NO has perdido y HAS PAGADO por no coger el vuel...  url	N
username ¡Cuántos sitios! ¡Además coincidimos en muchos de los destinos visitados en 2017!😀 ¿Es Budapest tan...  url	P
Un vuelo Ryanair que un hombre sale por las puertas de emergencia por el ala y que ERA EXTRANJERO jaja . Muy bien....  url	N
Iberia celebra el 90º aniversario del inicio de sus vuelos:	P
COSEP: VUELOS DE IBERIA PROMOCIONARÁN TURISMO E INVERSIÓN CON EUROPA  url	P
20minutos.es: Italia abre expediente a Ryanair por no informar de los derechos tras una cancelación  url	N
El canal Smithsonian reconstruye en vídeo el accidente aéreo de Spanair en Barajas	NEU
username ¡Gracias!	P
username q le pasa a la web? No consigo entrar parece estar caída. Podéis decirme algo por favor? Grcs	N
Descubre Shanghai	NEU
El personal de tierra de Ryanair suspende los paros  url Vía username	NEU
Feliz en elprat volando con iberia de regreso a casa a tirmpo para la navidad	NEU
Todos por username con escala en madrid.	NEU
username ¿Cuándo podré hacer check-in?  url	NEU
Me van a hacer VIP en ryanair a este paso	NEU
Seguro que username reconoce que fue un error cancelar mi reserva ya pagada y me confirma el vuelo. ¿No?	N
username Pues alcancé a escuchar al Iberia hace 15 minutos cómo se iba al aire y enseguida escuché que cerrado el...  url	N
username TravelThursday Berlinnnnnnnnnn. Dedos cruzados	NEU
username El rodali se quedó bastante rato parado	N
IAG	NEU
RT: unionradionet :Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas  url  url	NEU
Con username	NEU
username username username Necesitamos un RyanAir no sólo en Colombia sino en toda latinoamérica.	P
En el día que viajo	N
Comentario en ESCRIBE TUS RELATOS DE OCTUBRE (IV): CON UNA TRIPULACIÓN DE Iberia Y MairenMairenmu por Alicia......  url Re...	P
Puta basura de aterrizaje	N
username /2 así lo haré. Es en la web de level y no de Iberia	NEU
Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros  url vía username	NEU
username username De hecho el ida y vuelta original me salió 140 euros.  El cambio de hora de el billete de ida sale 203!!!	N
TipicoDeNavidad username perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que no estoy tomand...  url	N
username joven es lioso	N
tengo en mis manos un audio de Super Pako exponiendo durante 5 minutos el análisis ACR del accidento aéreo de Spanair	N
username Ryanair y buscar ofertas de esas que te llevan a cualquier parte	P
.username Buenos días	NEU
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡...  url	P
Con username	NEU
username Muchas de nadas. Vuelvo aquí y siguen sin hacer ni caso. Si no actúan sobre las opiniones y sugerencia y ún...  url	N
username username Na... no se.. que Ryanair es barato y tal... que estoy de acuerdo jaja	N
Convocada una huelga del personal de tierra de Ryanair para el próximo 30 de diciembre  url  url	N
username username En todo caso sería Iberia	NEU
Amanecer sobre Rusia en rumbo hacia NRT Japon A330 IB6801 username  url	P
Se buscan Periodistas!! 📣📣	N
Discovery Iberia anuncia el nombramiento de Antonio Ruiz como Director General  url  url	NEU
username Gracias ya os he enviado un DM	P
username desde Marsella a Bruselas por 16 Euros ida	P
username ¡Claro!... Mirad: tengo una foto con username en la réplica de aquel avión. Lo celebro volando con vuestros...  url	P
username HolaColombia deseando volver! Eso es lo que pasa.. quien te conoce	P
username Habeis leido mi tweet entero o solo lo q os interesa? He puesto q voy ya por 26 días esperando	N
Con username	P
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡...  url	NEU
username username username username username Feliz Navidad !!! Y muchos cielos que conquistar en este 2018 ...	P
username Madrid	N
username username username username username Perdón 	N
username username Es una pena que sea una práctica comercial legal que se permite en la UE...pero así es. Todo por la pasta.	N
¡Genial username ya tenemos algo de información y un sándwich seco de cena!!!! Motivo del retraso ROTACIÓN DE LA TRI...  url	N
Iberia busca técnicos de mantenimiento para trabajar en Madrid y Barcelona  url empleo	NEU
Hora y media de retraso en un vuelo de 1 hora. Gracias por tanto	N
username username username username username username username username...  url	P
Cultura Arte PodiumPodcast e Iberia se alían en una ficción sonora  url	N
username username username Son españoles seguro porque lo que están haciendo es de película de Berlanga 😁☺️.	NEU
username Nadie contesta los teléfonos y no estoy en España.	N
username En un contexto de crecimiento y competitividad	N
NADIE nunca ha demostrado que la tierra es redonda. Ni Colón	NEU
username username Si hubiese sido en Ryanair no le extrañaría a nadie 😂😂😂😂😂	NEU
Muchacho y Canarias  username username username  url 🤔 ¿Cuando es el próximo...  url	NEU
Encantada de volar con username en su 90 aniversario	P
Ryanair reconocerá a los sindicatos de pilotos como interlocutores  url	P
username username username username username username username username username...  url	P
username tengo un vuelo Stgo-Paris con escala en Madrid con uds.	N
Vergüenza sobre tu vaca	N
username Increíble!!!	N
ÚLTIMOSEGUNDO: Pilotos de la aerolínea RyanAir participarán en huelga el 20 de Diciembre	N
Deje de andar haciendo afirmaciones tan tontas. ¿A quien le quieren mentir? No conocen su país 	N
La peor aerolínea en el mundo username Despacha mal las valijas al destino final y luego no se hace cargo de los problemas! IberiaArgentina	N
Invitados especiales nuestros amigos de la comunidad Iberia. Se dan cuenta 	P
username username username En estas cosas siempre te piden que se abre reclamación que lo sientes mucho pero qu...  url	N
Ryanair y Vueling	N
username username username username username username username username...  url	N
Irlanda | Pilotos de aerolínea Ryanair iniciaron huelga por mejores remuneraciones salariales...  url	N
Así fue el accidente del vuelo 5022 de Spanair	N
Primera vez volando con username. ¡Despegamos!	P
Los trabajadores de Iberia anuncian una huelga en el aeropuerto de Barcelona justo antes de Navidad.  url	N
Felicidades username !que veamos juntos los 100!  url	P
MOTIVOS por los que NO DEBERÍAS VOLAR CON RYANAIR  url  url	N
venezuelaaldia: Pilotos de Ryanair en Irlanda	NEU
Hola username . Mi novia viaja ahora mismo en el IB3255 destino Madrid con un retraso estimado de 43min. Tiene como...  url	NEU
Al embarcar al vuelo username Santiago entró en el grupo 1  y me dicen que como está ya el avión completo que tengo...  url	N
Te hable el otro dia de un youtuber que sigo y tal	NEU
Oferta de empleo: username busca 100 TCP en Barcelona Sevilla Palma Valencia Granada y Madrid...  url	NEU
username Vuestra poca profesionalidad y vuestros fallos username . Tanta atención al cliente	N
username username Jajajaj	N
Al menos username no me ha robado plata (todavía)	N
Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey   url  url	P
Aterriza como puedas versio Japonesa acava be!! Aqui si es que per aplaudir i no lo de Ryanair. 👏🏻🎉🎊 DetectiuConan3XL	N
Top story: Así fue el accidente del vuelo 5022 de Spanair	NEU
El asombroso mundo de las aerolineas y su forma de hacerlo todo complicado. username 	N
Los vuelos de Ryanair cada vez son más cachondos... Me hizo reír la verdad...  url	N
username username username username username username username username username...  url	NEU
Cuando Ryanair dice: 'vuelo con llegada a Valencia	NEU
Cansado de esperar	N
Cuando vas más apretado que sardinas en una lata username iberia  url	N
Promoción Iberia Express: 5.000 plazas por 5€  url  url	N
username Lo compro en la web de Iberia. Al ser un vuelo operado por vueling	N
username Perfecto. Gracias.	P
Vergüenza. Llevo una hora 24 minutos esperando que me atiendan en Iberia. 	N
username ¡Por supuesto que nos apuntamos! En nada volamos juntos nuevamente 🛫 feliz2018 	P
Último vuelo del año .GRU-MAD.45 minutos antes de hora y feliz de traer a los pax seguros y contentos.El año que vi...  url	P
username No	N
username username Felicidades a username a mi me ha ido bien.  Incluso me cancelaron un vuelo de Quito a Madrid y lu...  url	P
No voy a poder dormir en toda la noche. Y dudo que en el vuelo lo haga porque VIAJO CON RYANAIR.	N
Samsung contraprograma al iPhone X: regala un Note 8 a 200 pasajeros de Iberia -  url	P
 url	N
Un día más sin maleta	N
username Gracias por todo	P
username Hola	NEU
Ryanair huelga Espana Actualidad trabajador DerechosTrabajadores 	N
username username Pues pillate un vuelo Ryanair y vete un fin de semana a Roma y flipa !	NEU
Recién mudada a Madrid me fui una semana a Marruecos con algunas de la cuadrilla. Estando trabajando en Francia hab...  url	NEU
Ofertas de voos na Europa!  url	NEU
username Hola!tengo una reserva para volar este sábado desde Estocolmo a Madrid.Somos dos personas y nos gustaría re...  url	N
username Día 3/12. Mi hijo: mamá y mis peluches?- Yo: hijo están en las  maletas que siguen en origen porque Iberia...  url	N
Ryanair busca incorporar 200 nuevos Ingenieros  url vía username empleo	P
Iberia Express estrenará dos nuevas rutas a Palermo y Miconos en 2018 https://www...  url	NEU
username Las empresas no buscan lo mejor	N
Hola	NEU
username username Qué ganas de ir por allí!	P
¡Promoción! Vuelos RyanAir a Europa desde 4	P
username username Dios.... y yo en Gijón! Para reyes voy a tener que pedir un abono a iberia y asi s...  url	NEU
username Hola	N
Mismo vuelo (bueno el de Avianca desde Madrid) de Sevilla a Bogotá	N
En InfoJobs he encontrado esta oferta de Azafata/o - Auxiliar de Vuelo Ryanair. en Granada:  url empleo	NEU
username Vega no	N
username Madrid	NEU
Con username	NEU
username Cómo puedo hacer el reclamo formal? Ayer fui a la oficina de username en el aeropuerto de México y estaba cerrada	NEU
Samsung regala 200 Galaxy Note8 a los pasajeros de un vuelo de Iberia...  url RememberRL2017  url	P
Así fue el accidente del vuelo 5022 de Spanair	N
Con username	NEU
Me acorde del monólogo que se aventó el de Ryanair 😂😂 username  url	N
Que falta de tacto. Vuelvo de un viaje con username en el que tuvimos 11 horas de retraso en la ida y	N
username username username Muchas gracias Miguel Ángel!	P
Con username	P
username Después de 3horas esperando	N
username username username Cambien la actitud hostil frente al cliente y tendrán otros 90 felices años	N
Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey  url	P
username Yo es que también tengo mono de ver a Manson desde hace años	NEU
username username Pues sí	NEU
IAG	N
Con username	N
Con username	N
username solicitudes avios Nº 000006787257 y 000007948191 aceptadas pero no anotadas. después de tres meses de llama...  url	N
username username username username username username username username username...  url	P
username Sí. He visto que ustedes me han respondido lo mismo que la operadora. Que me compre un billete nuevo porque...  url	N
Hostia tío la cola para el live chat de Ryanair está on fire...	NEU
Se acerca la manifestación d username ! Como cada año	N
username me meto en la sección de empleo de vuestra web y no están actualizadas las ofertas de Tma de motores para p...  url	N
username username username Fue tirar dinero..solo los he vusto funcionar con el dc9 cacharro k tenia el r madrid	N
El avión de username que vuela Miami - Madrid es una pasada.	P
¿Es en serio? Llevo 4 intentos de aclaración con username y contestan lo mismo en cada aclaración ... ¿será que por...  url	N
Mira	N
username Todo resuelto ya que esta mañana podía usar mis Avíos y ahora no esta consentido. Ningún problema	N
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡...  url	NEU
username username la hace volar hace 3 dias sin certificado y username pide cosas que esconde en las profundas de su...  url	N
username username username username username username username username Pero hablas de auto...  url	N
La Noticias	NEU
username podrías facilitar me una página web	NEU
La huelga de pilotos de Ryanair en Irlanda amenaza con extenderse a más países  url	N
Nunca había visto tanta desorganización y desidia ante la cancelación de un vuelo como con Iberia. Ni una persona p...  url	N
username Me adoctrino con la prensa extranjera porque la de Iberia es tan buena 	NEU
Con username	N
username Iberia es el más barato? Tengo que ahorrar primero que todo. Pero mi sueño es ir a Alemania con toda la historia que tiene	N
Desconvocan la huelga de Iberia en El Prat  vía username  url	P
Estafa de username RyanairFlights	N
username Gracias por contestar. Utilice pay-pal y tarjeta visa. Ambos dieron error. No se notificó ninguna reserva....  url	N
username Z5ZP5R Madrid-London	NEU
No estoy de acuerdo con la indemnización username	N
username Ni siendo flexible. No hay precios normales para volar desde Melilla. 	N
username anunció que suspenderá los vuelos entre Madrid y Malabo la capital de GuineaEcuatorial	NEU
Iberia Express lanza una oferta con billetes a cinco euros  url vía username/...Billetes por...  url	N
Ryanair le acabó el aniversario de Iberia Express: Se han convertido en algo tan habitual...  url	NEU
Felicidades username por el 90AniversarioIberia ¡90 años se pasan volando! ✈  url	NEU
username Llevo desde ayer intentando comprar un billete en la web de IberiaExpress Al ver que no va	N
La huelga de pilotos de Ryanair en Irlanda amenaza con extenderse a más países  url  url	N
Además de llevar más de 24 horas “tirados” en Cancún	N
Con username	NEU
username username Yo creo q es unisex y q es de Ryanair porque dan mucho por culo	N
username HOY compré pasaje y al verificar en mail está mal fecha de regreso. Me quieren cobrar penalidad por cambiar...  url	N
username ¿Por qué no aparece en el día de hoy la pestaña de descuento de residentes canarios en vuelos entre Canarias y la península?	NEU
username username username username username Uuuuy competencia a username 😂🤦🏻‍♀️ Destinazos eso si!	P
Exposición de username y username en honor a los 90 años de esta gran compañía aérea española. Muy completa e in...  url	P
username DEBERÍA BLOQUEARTE. PERO NO: ME DOY EL GUSTO DE RECORDARLE AL MUNDO COMO &gt;.username QUEBRADA COMPRÓ UNA AERO...  url	N
CHEP y Danone Iberia unen esfuerzos para conseguir sus objetivos de sostenibilidad username username...  url	P
username Hola. el vuelo fue comprado en Iberia y operado por Latam... vuelo con fecha de hoy 13 /12/2017 a las 19:55 hrs.	NEU
Los pilotos de Ryanair crean en España su propia sección sindical dentro del Sepla  url  url	NEU
username la gente de atención telefónica no tiene idea de la información que te dan	N
Iberia replantea su estrategia en Ecuador	N
Menos mal que no soy username username... mejor hacer pedagogía y hacer entender que pagando un poco más	N
username username Me encanta viajar y a mi pareja también... y aún no tengo regalo de reyes...y me sacarías del apuro Ryanair 😓	P
username username username q mala suerte para una vez q no vas en ese vuelo zas!! 😭😭😭	N
username username username Ryanair hace descuentos a grupos grandes (?)	NEU
Iberia no se si odiarte o olvidarte	N
Hoy se cumplen 90 años del primer vuelo de Iberia  url	P
username No funciona 😡	N
Medio Penique: Cómo conseguir gratis asiento en Ryanair: ventana	NEU
Iberia Express lanza una promoción de 5.000 billetes a 5 euros  url	P
Iberia aumentará vuelos entre Madrid-Bogotá✈ username  url  url	N
Level deja de ser un negociado exclusivo de Iberia  url vía username	N
username respuesta???  url	N
Lección aprendida: username no me vuelve a engañar	N
username username username username username username username username username Inclu...  url	N
Necesito contactar con username españa desde chile por la compra de un vuelo ue no corresponde...NO HAY FORMA de que nadie me conteste	P
username Iberia da pena	N
username username username Puedes reclamar de 250 a 600€ con nosotros aquí:  url Nos encargamos.	N
.username ya aplica el descuento de residentes que no realizaba en su campaña del Black Friday...  url	P
El Supremo confirma la indemnización a los padres de una azafata fallecida en el accidente de Spanair de 2008...  url	N
Nota mental: no volver a volar con Ryanair nunca nunca nunca nunca nunca nunca nunca nunca nunca nunca nunca nunca...  url	N
username en fin...para que	N
username username username QUE NO MAM*N COMO SE LES OCURRE SEMEJANTE BABOSADA ! * C En🐶rra* debe existir algún...  url	NEU
username username Chargeback a través del banco y a comprar otro billete en una empresa menos pirata..	N
username Hola	NEU
username username username username username username Totalmente	NEU
LogiNewsEs: Ryanair pondrá en marcha su nueva política de equipajes en enero  url  url	NEU
username desviaron el vuelo de iberia a Cancún por neblina. Hay hora estimada que salga de Cancún y llegué a username? Gracias!	NEU
¿Robo? Es muy apresurado escribir eso. Que levante la mano el viajero que pueda decir que jamás tuvo problemas con...  url	N
username username Por cierto	N
Iberia y Air Europa llenan la red de vuelos a menos de 30 euros  url vía username	NEU
username HolaColombia me encantaría volver a ese país de hermosos paisajes y gente cálida y amable.	NEU
username PÉSIMO servicio. Sacan mi maleta del vuelo porque “el vuelo iba muy lleno”	N
username ¡Viva! 😉 Muy felices vuelos ✈	NEU
username Buah	N
username Madrid!! 💃🏻	NEU
Latinoamérica necesita una aerolínea que haga lo que hace Ryanair en Europa... Hacer feliz a la gente por muy poco dinero ✈️🏰🎡🏖🏔🕌	NEU
abc_es: Iberia Express celebra su quinto aniversario con una oferta de 5.000 plazas a 5 euros...  url	P
username hay algún número gratuito para llamar?  Para seguir pendiente de mi equipaje que aún no ha sido entregado e...  url	N
username username Mismo precio	NEU
Ryanair cede ante sus pilotos y reconocerá a los sindicatos	P
Iberia formará a sus pilotos de A350 en CAE durante los próximos 15 años  url  url	P
username No	NEU
Que maravillosa ha dando la imagen de las noticia Karla Iberia Sanchez. 	P
Vergonzoso Ryanair low fares te jode la vida	N
Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid  url TIC Tecnología	NEU
“Hay un plan sistemático contra aerolineasargentinas  Los 7 gremios aeronáuticos advirtieron x la eliminación de r...  url	N
Ryanair ofrece vuelos baratos a 4	P
¿Estás planeando unas vacaciones? Atento a los descuentos que ofrece Ryanair por el Black Friday	P
username username username Eso de avianca es verdad a mi mama le paso dos veces terrible esa aerolínea 😤	N
username busca talento joven en la comunidad tecnológica para desarrollar su app y plataforma web. ¿Lo sabías?...  url	N
European Logistics Iberia Report: 2017 October	N
username Quieren matar a nuestro querido Iberia .... una pena la poca seriedad con que eligen al DT	N
username RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM...  url	N
El personal de tierra de Ryanair en España amenaza con una huelga el 30 de diciembre  url	N
username username username Vueling no deja de ser clickair. Ojo con esto. La filial de Iberia	N
Unos minutos del caso Iberia. Del déficit crónico y la casi desaparición a las ganancias y la sustentabilidad  url	NEU
✈️ Ryanair oferta vuelos desde Santiago y Vigo a partir de 4	NEU
username Proceso username: me obliga a llamar a 901 para sacar billete &gt; me obliga a pagar 20€ &gt; no hay salida. Esto...  url	N
username Por lo que se va escuchando por aquí es que quieren hacerle la competencia ahora a Ryanair y claro van probando.	NEU
Cuando el precio es lo único que importa	N
username compre pasajes en la tarjeta me dicen que ya se pagó y en Iberia me dicen que la reserva se cayó. no entiendo de quien es la culpa.	N
username No creo	N
username acerte inglaterra 3 veces!!	NEU
Hermosa fotos	NEU
username Increíble...Estoy segura de que en Ryanair hay más sitio para poder doblar las piernas sin clavar las rodillas al de delante	NEU
username username A mí me paso lo mismo en Paris con Air France y tras mucho mucho pelear	N
Los pilotos de Ryanair en Irlanda	N
EXTENTE ??????  url	N
username username username El otro día regalaron un Note8 a todos los pasajeros de un vuelo de Iberia. Si l...  url	P
username siguen teniendo la opción de reservar x 24 hs. un vuelo y luego pagar?	NEU
username Requiero que ustedes me marquen porque su teléfono es una máquina y no se habla con máquinas	N
Por primera vez he llegado tarde al mostrador de facturación de un avión. Por suerte	P
En serio username si no uso un billete de ida me cancelan el billete de regreso por no show???	N
username quiero conocer mis derechos para 3 horas estimadas de retraso username IB 8312  url	NEU
username En la tarjeta de embarque pone Iberia. Vuelo de hoy Roma-Madrid. Saludos.	N
AVIACIÓN RYANAIR - Ryanair reconocerá también a los sindicatos del personal de cabina  url  url	NEU
Vamos a ver que tal están los precios en Ryanair para Bruselas...  url	NEU
Iberia. La aerolínea española por excelencia	NEU
Vuelo Ryanair Londres - Málaga.	N
username username username username username username username username username...  url	NEU
Este hombre se pasa la vida quejándose del servicio de Iberia pero oye	NEU
username username username username username  por favor. Dad una explicación a mi madre.	N
username username Que asco da el oberbuquin ese	N
username username A chupar collones	N
FelizNavidad Estamos en la puerta 🚪de embarque del vuelo 🛫 a Chicago	P
username tengo que reclamar unos avios de una reserva de hotel via  url y no hay formulario algun...  url	N
username buenas me gustaría haceros una consulta	NEU
username Efectivamente. Tengo el reclamo presentado y hace 4 dias la respuesta es estamos buscandola.	N
Mañana volveré a casa	N
username username y con ryanair siempre hay opciones baratas si no importa mucho cuando	P
username username El enlace da error	NEU
Ryanair le acabó el aniversario de Iberia Express: Se han convertido en algo tan...  url fb	NEU
username username 45 minutos de infarto xD	N
username Faro	NEU
username rumbo a ser el username del aire. username   url	P
username username username username han atrasado las salidas de sus vuelos a ovd .Al llegar no hay bus.no cumplen espera 15 min 😡	N
username Porque no puedo elegir asientos	N
Con username	P
username Hola	NEU
Felices 90 username sé de alguien que le hubiera gustado verlos! 90AniversarioIberia  url	P
Las mejores ofertas de empleo IT de España: Endesa	NEU
username Que cabron! La del Mallorca de Spanair...😍😍	N
username Buff	N
Así fue el primer vuelo de username de la historia. El tema tiene una maravillosa infografía de username dedicad...  url	N
Hace unos días escribí sobre Ryanair	NEU
username Aerolíneas. Y se lo queda Iberia otra ves	NEU
username hasta su comunity manager pasa de mi ...	N
Ryanair tiene un 75% de reviews de 1*. La mayoría de sus clientes prácticamente odian la compañía y a pesar de eso...  url	N
De username me lo espero... pero de username NO! 😡😡IB3480 menudo vuelo nos espera...  url	N
Con username	P
username username Y de iberia nada de nada..hipócrita	N
username No	N
username aprende. A320 con espacio y enchufes.  url	N
username reintentos de hacer la compra	N
username Gracias por la atención	N
Ryanair cede ante la rebelión de sus pilotos  url vía username	P
username Urgente necesito asistencia. Compre 2 pasajes x la web con tarjeta y se colgó la pág con lo cual me...  url	NEU
RESERVANDO EL RYANAIR PARA BARCELONA	NEU
username username username username username username username username username...  url	NEU
Se cumplen 90 años desde el primer vuelo de username y username está celebrándolo en Barajas. Con un puente aére...  url	NEU
username Hola! Ya se que las cosas de palacio van despacio	N
username username Y decís Avianca por no nombrar Alitalia	N
Hoy hace 90 años que Iberia levantó el vuelo y unió Madrid y Barcelona  url	P
Ryanair desconvoca la huelga para el 20 de diciembre  url vía username	P
Saludos desde Perm y recuerden no volar por username a Rusia2018 ya que les pierden las maletas! Iberia  url	N
username username username username El avión de Japón es muy nuevo	P
username Bomba de chicles a username ya!!! username 🍭🍬 DefendamosaJon rubijarenaPower	NEU
username Me apena que una empresa de origen español tenga web en ruso y alemán pero solo en 2 de las 4 lenguas coofi...  url	N
username ¡Buenos días! Vivo fuera de España y me está resultando imposible recuperar mi número de Iberia Plus. ¿Dónd...  url	NEU
username username username username username Me encanta la sensación que tienes cuando te vas acerca...  url	NEU
username IB8329 de esta tarde que sale de San Sebastián tiene prevista su salida a la hora indicada?	NEU
Más info:  url username Lanza Billetes Desde 14	P
Madrid TravelThursday  url	NEU
username username Tenia esperanza que después de la compra de username todo mejoraría 🧐	N
¿Será que Ryanair finalmente esta cambiando de estrategia?🤔🤔...  url	P
El sindicato alemán de pilotos convoca la primera huelga de Ryanair  url	NEU
Ryanair afronta la primera huelga de pilotos de su historia  url by  url emba...  url	N
username Renfe	N
La maleta perfecta para viajar con Ryanair es de Samsonite  url	NEU
Con la despedida del B747 de BAW me imagino la del A340 de Iberia y la depresión que me dará cuando eso pase 😭	NEU
El procés viaja en Ryanair  url	NEU
username Yes me muevo por las dos	NEU
username username Otra historia	N
Iberia Express celebra su quinto aniversario  url  url	NEU
Ryanair es un robo que no veas	N
Ryanair retiene durante tres horas a 180 pasajeros por la nieve  url	N
username username Creo que ya no vale sosio (travelTHURSDAY) 🙄🙄😌😂😂😂😘	P
username username Las normativas también están equivocadas. La gente ya no es del tamaño de Esteso	N
Ryanair busca en España nuevos tripulantes de cabina para Europa  url empleo trabajo...  url	P
username username Por eso lo mejor es viajar con username alv!	P
username username Pero por que viaja en Iberia?? Ni esa línea ni latam son aereolineas confiables en general	N
username y el CyberMonday de este año? MUY x debajo del año pasado! Tendré que seguir volando por IBeria! Una lastima..	N
username Esperando a que vuestros sistemas funcionen y asignen asiento a mi marido y regrese a casa después de una l...  url	N
Con username	N
Lotería de Navidad Iberia Plus  url	NEU
username como puedo enlazar o asociar mi vuelo nacional (zco-stgo) con uno internacional (stgo-Madrid)???username	NEU
Ultimamente si no es el tiempo	N
Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey   url	N
username username Recuerdo valijas mías qué pesaban como 50 kilos pero fue hace 15 años cuando las valij...  url	NEU
username Más lo siento yo. Qué servicio tan nefasto !	N
Ya en Madrid	N
username Gracias por la info	N
username Dentro de muy poco 😁❤️	NEU
Vuelo puente aéreo de las 10	P
username HolaArgentina ....nunca e salido d España y ya va siendo hora q tengo 40	P
username El 29/11 compré en web de Iberia 2 pasajes OPTIMA i/v a BCN. Mismo día llegó via mail el ciberticke...  url	N
username username Una de las más lindas que he visitado.. Recomendable	P
username el vuelo ib4001 se desviará por el ciclon en nueva york o se cancelará?	N
username Aquí solo saben decir que están en Madrid y que saldrán dentro de 20 minutos por otra cinta. username será l...  url	N
username   Querido/a : Anoche tuvimos un pequeño malentendido 	N
¿Sabrá lo que es que no le quepan las piernas en Ryanair? 😂😂  url  url	N
A por ello paisana! Orgullosos de ti burgalesa 🔝  url	NEU
username Ojalá... Porque ya hice mi reserva y solo al hacerla me cuesta eso 😫	N
username Ricky es que en Ryanair como no seas de los primeros te meten la maleta de mano en la bodega xq dicen...  url	N
username para que escoges asiento y luego hay cambio de avión y no coincide	N
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡...  url	NEU
username username username username Posiblemente el servicio lo presta alguien más... andes	NEU
username username username username username username username username username username...  url	P
username No me deja ingresar para elegir	N
username sos una vergüenza! 2 veces volando en level y 2 veces con retrasos por problemas técnicos. Vergüenza!	N
username desde el aire	NEU
username username Para la próxima vez sugiero segmentar mejor el target. Regalad Samsungs en iberia express y iPhones en iberia. 😉	P
Primera vez que viajo con username y menos la loteria que no me tocó 😂😂😂 todo lo demás ha estado genial.	P
Hola username ya os podéis pronunciar sobre la huelga de username en barcelona? Viajo el 24 a marsella y tengo que m...  url	N
username Devuélveme el dinero Ryanair  url	N
username Gracias! En nada nos vamos	P
La putisima madre Iberia	P
Ryanair no contrata pilotos	N
username Plaza de Espana in Seville	N
username Extravío cochecito bebé vuelo Madrid-BsAs	N
username no soporto a iberia	N
username he perdido el localizador d mi vuelo y tampoco tengo el mail. Como puedo recuperarlo ?	NEU
El Premio Mejor Aerolínea en rutas nacionales es para... ¡username!	P
username Al fin	N
También pregunté en un sitio si esa cola era ryanair y una persona me dijo que no entendía mi idioma	N
username hola	NEU
Descubre Shanghai	P
username No worries	P
-Paga 20€ por un billete y pretende tener un palacio por asiento.	N
username username Indignante que tengan a 3 personas para toda la cola que se está generando.	N
username username Vale	N
PrimeraB Final primer tiempo	NEU
Las 'low cost' Ryanair y Vueling	N
username FAVOR COMPARTIR. QUE PASA CON IBERIA QUE COBRAN INSTANTANEAMENTE LAS VENTAS PERO CUANDO TIENEN QUE DEVOLVER...  url	N
username En mi caso siempre miro en Vueling o Ryanair que son los que mejor precio me dan desde mi ciudad. Dep...  url	P
username username username username username username Sí	N
'Ryanair' bromea con el aeropuerto a nombre de CR7 ¿Homenaje o burla? 20m  url	N
Oye username cuantos rt a este twit para un vuelo de Bilbao a Barcelona para antes de Reyes?	NEU
Así fue el accidente del vuelo 5022 de Spanair	N
username username username username username username username username Es correcto Mizak	NEU
Hola en cuanto sales los boletos de Bogotá a Barcelona username	NEU
username username RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUIT...  url	N
username username Una amiga llamó al servicio clientes y le dicen desconvocada	N
Iberia inaugura la remodelación de la Sala Vip Velázquez en la T4 de Madrid  url  url	P
Comprar dos billetes juntos	N
Se acabaron los dos bultos en cabina: Ryanair cambia su política de equipajes  url Informa DavidJusto_	NEU
Resulta que una va a casa por Navidad y se reserva un vuelo de vuelta en username con una escala larga para no andar corriendo y con agobios.	NEU
username Muchas gracias	P
username Hola! Sí	N
username Hola Iberia 👏🏻👏🏻👏🏻 a días de cumplir 90 años de su primer ✈️😍	NEU
username Cofu ☀️🛫🏝TravelThursday	P
Además de ineptos sois unos cínicos e impresentables! username  Me dijisteis que hoy llega mi bici y mi maleta y nad...  url	NEU
Documental sobre el accidente de Spanair del 20 de agosto de 2008 ✈️	NEU
username Vamos con Iberia	N
username xa q la gente sepaTuve 1problema al reservar 1vuelo	N
